시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202102,26,"84,250",6,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202102,26,"74,250",7,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202102,26,"83,450",5,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202102,27,"149,000",4,2014,자곡로 175,20210420
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,2,"82,750",2,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,2,"73,700",3,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202103,2,"97,250",7,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,2,"87,750",14,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,3,"85,950",8,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202103,3,"91,500",2,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,3,"86,950",15,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,5,"71,400",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,7,"170,000",14,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,8,"71,500",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202103,8,"97,750",8,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,8,"76,900",15,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202103,9,"86,450",11,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,9,"75,950",9,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202103,9,"98,350",10,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202103,9,"93,150",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202103,10,"170,000",4,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,10,"82,050",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,12,"87,500",11,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,12,"86,950",11,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,12,"75,200",8,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202103,15,"93,900",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,15,"73,250",3,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,15,"75,000",9,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,15,"71,800",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.96,202103,16,"96,750",6,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,16,"73,700",5,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,16,"74,850",7,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,17,"76,950",11,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.92,202103,19,"93,950",1,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,22,"88,150",13,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,22,"83,950",4,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,23,"87,050",13,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,24,"75,300",8,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,24,"83,500",3,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,26,"84,400",3,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,59.96,202103,26,"72,450",2,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,29,"85,500",5,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,84.83,202103,31,"96,750",13,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.89,202103,31,"83,850",6,2014,자곡로 175,
서울특별시 강남구 자곡동,602,602,0,엘에이치강남아이파크,74.97,202103,31,"82,950",3,2014,자곡로 175,
서울특별시 강남구 청담동,128-1,128,1,구산,59.4,202101,12,"112,500",2,1993,도산대로101길 34,
서울특별시 강남구 청담동,116-5,116,5,대우로얄카운티2,241.24,202103,29,"299,000",5,2002,도산대로81길 26,
서울특별시 강남구 청담동,117-22,117,22,대우리츠카운티,211.72,202101,19,"315,000",3,2001,도산대로83길 35,
서울특별시 강남구 청담동,May-50,50,5,대우유로카운티,155.37,202102,1,"265,000",11,2004,도산대로92길 10,
서울특별시 강남구 청담동,129,129,0,더펜트하우스청담,273.96,202103,4,"1,150,000",14,2020,압구정로79길 88,
서울특별시 강남구 청담동,Dec-76,76,12,라테라스 청담,40.09,202102,1,"74,000",9,2018,학동로81길 9,
서울특별시 강남구 청담동,125,125,0,범신칼릭스빌,84.78,202102,18,"135,000",2,2005,도산대로89길 12,
서울특별시 강남구 청담동,60,60,0,삼성청담공원아파트,107.22,202101,6,"186,000",13,1999,도산대로96길 39,
서울특별시 강남구 청담동,10,10,0,삼환아파트101동,57.78,202103,13,"80,000",7,1999,학동로77길 49,
서울특별시 강남구 청담동,116-10,116,10,상지리츠빌9차,200.88,202103,4,"310,000",3,2004,압구정로77길 27,
서울특별시 강남구 청담동,102-7,102,7,연세리버빌,236.42,202103,31,"375,000",8,1997,선릉로190길 72,
서울특별시 강남구 청담동,36,36,0,영풍마드레빌,122.2,202103,30,"188,000",2,2003,학동로63길 13,
서울특별시 강남구 청담동,65,65,0,진흥아파트,145.69,202101,18,"278,000",7,1984,학동로 513,
서울특별시 강남구 청담동,65,65,0,진흥아파트,109.31,202101,25,"229,000",3,1984,학동로 513,
서울특별시 강남구 청담동,122-35,122,35,청담 신원아침도시마인,27.7131,202101,16,"33,500",5,2013,도산대로85길 30,
서울특별시 강남구 청담동,122-35,122,35,청담 신원아침도시마인,27.7131,202102,4,"34,500",5,2013,도산대로85길 30,
서울특별시 강남구 청담동,Jan-64,64,1,청담 어퍼하우스,197.73,202102,15,"560,000",5,2019,학동로81길 28,
서울특별시 강남구 청담동,108,108,0,청담(건영),84.595,202103,19,"191,500",2,1994,도산대로89길 49,
서울특별시 강남구 청담동,30-33,30,33,청담대림 이-편한세상,81.84,202101,19,"195,000",9,2002,학동로77길 27,
서울특별시 강남구 청담동,110-3,110,3,청담대우멤버스카운티7차,145.14,202103,16,"245,000",3,2004,도산대로85길 50-14,
서울특별시 강남구 청담동,Dec-89,89,12,청담동마크노빌,270.25,202102,10,"365,000",5,2008,도산대로59길 25,
서울특별시 강남구 청담동,121,121,0,청담동현대빌라트,183.77,202102,17,"248,000",6,1998,도산대로83길 36,
서울특별시 강남구 청담동,Jan-67,67,1,청담린든그로브,84.9979,202102,24,"280,000",3,2017,학동로97길 51,
서울특별시 강남구 청담동,134-15,134,15,청담삼익아파트,105.58,202102,9,"310,000",11,1980,학동로 609,
서울특별시 강남구 청담동,134-15,134,15,청담삼익아파트,109.49,202102,18,"285,000",6,1980,학동로 609,
서울특별시 강남구 청담동,34-13,34,13,청담스위트,13.425,202101,5,"23,000",3,2015,학동로73길 13,
서울특별시 강남구 청담동,34-13,34,13,청담스위트,13.425,202101,27,"23,100",4,2015,학동로73길 13,
서울특별시 강남구 청담동,34-13,34,13,청담스위트,13.425,202102,26,"24,300",9,2015,학동로73길 13,
서울특별시 강남구 청담동,130,130,0,청담아이파크,110.18,202101,6,"235,000",14,1992,영동대로142길 25,
서울특별시 강남구 청담동,43,43,0,청담우방아파트,59.97,202103,18,"164,000",8,1999,학동로 409,
서울특별시 강남구 청담동,134-38,134,38,청담자이,49.618,202101,18,"179,500",35,2011,영동대로138길 12,
서울특별시 강남구 청담동,134-38,134,38,청담자이,89.115,202102,3,"350,000",11,2011,영동대로138길 12,
서울특별시 강남구 청담동,134-38,134,38,청담자이,49.619,202102,3,"185,000",17,2011,영동대로138길 12,
서울특별시 강남구 청담동,134-38,134,38,청담자이,90.197,202102,4,"274,000",6,2011,영동대로138길 12,
서울특별시 강남구 청담동,134-38,134,38,청담자이,49.619,202103,5,"186,500",30,2011,영동대로138길 12,
서울특별시 강남구 청담동,134-38,134,38,청담자이,89.115,202103,6,"315,000",32,2011,영동대로138길 12,
서울특별시 강남구 청담동,115-17,115,17,호원빌라,244.49,202102,6,"380,000",2,1999,압구정로75길 15,
서울특별시 강남구 청담동,05월 25일,5,25,휴먼스타빌,35.905,202103,20,"69,000",6,2005,도산대로 454,
