시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,202006,23,"149,500",4,1988,언주로 103,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,202002,24,"144,000",4,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202006,18,"162,750",4,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202006,20,"160,000",5,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202006,22,"150,000",2,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,202006,25,"165,000",2,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,202006,25,"165,000",2,1987,언주로 3,20200916
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,202006,25,"120,000",4,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,202006,25,"165,000",2,1987,언주로 3,20200831
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202007,11,"169,800",4,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202008,25,"178,000",5,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,202012,4,"146,000",1,1987,언주로 3,
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202012,28,"155,400",3,1987,언주로 3,
서울특별시 강남구 개포동,656,656,0,개포래미안포레스트,59.92,202012,23,"193,000",5,2020, ,
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,202001,9,"220,000",3,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,202002,11,"270,000",15,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,202006,8,"268,500",5,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,202006,9,"270,000",6,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202007,6,"195,500",3,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,202007,7,"280,000",1,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202009,29,"210,000",14,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,202011,8,"260,000",6,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202011,24,"218,000",14,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,202012,20,"265,000",4,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202012,21,"220,000",3,1984,개포로 307,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),134.3,202001,6,"203,000",17,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),134.3,202002,26,"206,000",7,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),153.8,202008,1,"252,000",8,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),153.8,202010,14,"220,000",16,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),168.42,202011,18,"240,000",20,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),168.42,202011,18,"240,000",20,2004,개포로109길 69,20201228
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,42.55,202002,11,"192,000",4,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,58.08,202002,14,"240,000",3,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,35.87,202002,15,"163,000",1,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.64,202002,15,"213,000",5,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,58.08,202002,15,"242,000",1,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,58.08,202002,17,"315,000",4,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,42.55,202002,17,"202,000",4,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,35.64,202002,18,"170,000",5,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.64,202002,20,"260,000",4,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.38,202002,27,"218,000",4,1982,개포로 310,20200302
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,58.08,202003,2,"226,000",1,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,56.57,202003,4,"309,500",4,1982,선릉로 7,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,41.98,202003,6,"203,000",5,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,56.57,202003,12,"215,000",1,1982,선릉로 7,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.38,202003,19,"264,000",1,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,49.56,202003,27,"235,000",3,1982,선릉로 7,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.64,202003,30,"190,000",3,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,50.64,202003,30,"194,000",4,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,49.56,202004,4,"195,000",4,1982,선릉로 7,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,41.98,202004,13,"180,000",1,1982,개포로 310,20200414
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,41.98,202004,13,"180,000",1,1982,개포로 310,
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,42.55,202004,16,"184,000",2,1982,개포로 310,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202002,6,"177,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202002,18,"198,000",12,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202002,29,"170,000",10,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202004,17,"175,000",5,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202005,5,"186,000",1,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202005,16,"157,000",5,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202005,23,"177,000",2,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202006,4,"189,000",8,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202006,5,"167,500",2,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202006,9,"185,000",2,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202007,7,"180,000",2,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202007,11,"172,000",1,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202007,21,"200,000",4,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202007,24,"190,000",11,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202007,29,"220,000",9,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202008,1,"215,000",2,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202008,8,"190,000",3,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202008,11,"205,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202008,12,"189,000",9,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202008,15,"210,000",13,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202008,15,"215,000",5,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202008,18,"220,000",8,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202008,20,"222,000",8,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202008,26,"209,500",1,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202008,28,"193,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202009,1,"230,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202009,2,"184,000",8,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202009,5,"184,000",7,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,83.17,202009,9,"230,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202009,16,"215,000",5,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202010,13,"177,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202010,21,"187,000",14,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202011,1,"180,000",1,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202011,1,"180,000",1,1983,삼성로4길 17,20201104
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202011,7,"190,000",7,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202012,2,"210,000",9,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202012,17,"205,000",13,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202012,17,"205,000",7,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,202012,21,"207,000",6,1983,삼성로4길 17,
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,53.98,202012,23,"200,000",3,1983,삼성로4길 17,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202001,14,"180,000",14,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202002,19,"167,700",2,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202002,28,"157,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202003,7,"158,500",11,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202003,12,"200,000",4,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202003,26,"167,500",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202005,8,"175,000",5,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202005,15,"150,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202005,16,"146,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202006,2,"165,000",4,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202006,10,"171,500",8,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202006,11,"180,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202006,16,"205,000",2,1983,개포로 516,20200731
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202006,16,"205,000",2,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202006,17,"193,000",8,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202006,29,"210,000",13,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202007,17,"77,500",5,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202007,22,"163,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202007,27,"194,000",7,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202007,30,"209,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202008,22,"195,000",4,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202008,24,"195,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202009,4,"185,000",6,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202009,9,"220,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202009,19,"203,000",9,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202010,17,"230,000",9,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202010,27,"182,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202011,2,"188,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202011,2,"221,000",14,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202011,7,"177,000",1,1983,개포로 516,20201202
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202011,7,"204,000",2,1983,개포로 516,20201114
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,202011,7,"177,000",1,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202011,14,"204,000",2,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,202011,17,"234,500",6,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202011,21,"230,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202011,21,"225,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202011,25,"178,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202011,25,"180,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202011,26,"165,000",1,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202012,24,"225,000",11,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202001,12,"171,000",2,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202002,6,"154,500",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202005,17,"144,500",8,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202005,23,"150,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202005,31,"180,000",6,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202006,13,"195,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202006,26,"183,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202007,3,"202,000",2,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202008,6,"179,500",8,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202008,11,"173,000",15,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202008,26,"180,000",4,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202009,2,"205,000",5,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202009,8,"175,000",15,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202009,16,"185,000",10,1983,개포로 516,20201019
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202009,19,"230,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202009,22,"185,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202010,19,"185,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202010,26,"204,500",13,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202011,7,"207,000",14,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202011,14,"240,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202011,19,"200,000",5,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202011,21,"175,000",10,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202012,3,"249,000",4,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,202012,14,"240,000",14,1983,개포로 516,
서울특별시 강남구 개포동,649,649,0,경남1,96.98,202002,17,"197,000",2,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,96.98,202006,9,"200,000",9,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,96.98,202007,3,"215,000",3,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,96.98,202007,11,"210,000",12,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202009,5,"265,000",5,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202009,8,"268,000",10,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202011,1,"260,000",12,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202012,26,"265,000",8,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,149.21,202003,9,"247,000",5,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,202006,24,"279,000",10,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,202008,20,"270,000",1,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,186.16,202012,10,"315,000",2,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,202012,22,"270,000",8,1984,언주로 110,
서울특별시 강남구 개포동,1164-30,1164,30,뉴현대파크빌,69.55,202008,3,"62,000",4,2001,논현로2길 61-4,20200924
서울특별시 강남구 개포동,1164-30,1164,30,뉴현대파크빌,69.55,202009,23,"62,000",4,2001,논현로2길 61-4,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,94.29,202001,4,"285,000",12,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.17,202003,11,"228,000",2,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.36,202004,27,"229,000",19,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.8072,202005,2,"189,000",20,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202005,9,"221,000",21,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.75,202005,21,"188,000",6,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.3558,202006,10,"227,000",5,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.8732,202006,27,"207,000",13,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.7479,202006,29,"205,000",15,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.3558,202006,30,"283,000",12,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202007,1,"264,000",16,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.87,202007,3,"196,500",2,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.17,202007,4,"259,000",12,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.36,202007,5,"270,000",2,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.17,202007,9,"260,000",7,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.357,202008,1,"280,000",11,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.3558,202009,27,"270,000",9,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,94.8407,202010,5,"309,000",29,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.3558,202010,31,"289,000",29,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,49.4013,202011,5,"172,500",5,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.7479,202011,11,"217,000",12,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.7479,202011,11,"217,000",12,2019,삼성로 11,20201221
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.357,202012,4,"284,000",23,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202012,5,"265,000",17,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.8732,202012,16,"210,000",12,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202012,17,"274,000",7,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202012,24,"264,000",26,2019,삼성로 11,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202001,17,"188,000",4,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202002,12,"175,000",8,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202002,13,"244,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202002,21,"243,000",9,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202003,11,"263,000",15,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202004,14,"180,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202004,22,"185,000",5,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202005,4,"251,000",24,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202005,4,"230,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,113.732,202005,13,"300,000",14,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.95,202005,19,"230,000",6,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202006,4,"243,000",8,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202006,7,"251,000",29,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202006,8,"189,000",13,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202006,17,"260,000",19,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,49.909,202006,23,"155,000",13,2019,선릉로 8,20200914
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,49.909,202006,23,"155,000",13,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.967,202006,26,"280,000",23,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.919,202006,29,"310,000",28,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202006,29,"270,000",21,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.991,202007,2,"290,000",9,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.837,202007,6,"196,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202007,8,"248,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.95,202007,8,"264,000",7,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.967,202007,9,"280,000",6,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202007,12,"200,000",3,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202007,16,"200,000",17,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,126.928,202007,22,"355,000",24,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202007,30,"265,000",9,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202008,8,"200,000",21,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202008,8,"280,000",6,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.979,202008,11,"315,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202009,9,"197,000",11,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.967,202010,24,"296,500",3,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.991,202010,25,"299,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202010,27,"195,000",18,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202010,27,"270,000",14,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202010,31,"184,000",5,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.991,202012,4,"300,000",19,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202012,7,"210,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202012,16,"265,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202012,27,"210,000",9,2019,선릉로 8,
서울특별시 강남구 개포동,1164-25,1164,25,리더스,84.16,202003,20,"62,000",6,2002,논현로2길 62,
서울특별시 강남구 개포동,1164-25,1164,25,리더스,83.62,202006,10,"65,000",3,2002,논현로2길 62,
서울특별시 강남구 개포동,1204-5,1204,5,리치타운,107.88,202008,4,"80,500",5,2004,개포로28길 28,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202001,11,"146,000",14,1992,개포로109길 21,
